$GNGGA,UTC,Latitude,Direction_of_latitude,Longitude,Direction_of_longitude,GPS_Quality,Number_of_S,HDOP,altitude,Meters,Geoid_separation,Meters,Age_of_differential,checksum,$GNGST,UTC,RMS,semi-major,semi-minor,error_orientation,Lat_sigma_error,Long_sigma_error,Height_sigma_error,checksum,
$GNGGA,140416.8,3004.246864,N,3101.230902,E,5,14,0.7,75.533,M,15.519,M,1.2,*6F,$GNGST,140416.8,1.917,,,,0.025,0.014,0.033,*65,
$GNGGA,140417,3004.246894,N,3101.230913,E,5,14,0.7,75.555,M,15.519,M,1.4,*6A,$GNGST,140417,1.923,,,,0.024,0.014,0.033,*6A,
$GNGGA,140417.2,3004.246934,N,3101.230929,E,5,14,0.7,75.545,M,15.519,M,1.6,*65,$GNGST,140417.2,1.932,,,,0.024,0.014,0.033,*68,
$GNGGA,140417.4,3004.246988,N,3101.230946,E,5,14,0.7,75.552,M,15.519,M,0.8,*6D,$GNGST,140417.4,1.932,,,,0.024,0.014,0.033,*6E,
$GNGGA,140417.6,3004.247058,N,3101.230978,E,5,14,0.7,75.561,M,15.519,M,1,*65,$GNGST,140417.6,1.924,,,,0.024,0.014,0.033,*6B,
$GNGGA,140417.8,3004.24714,N,3101.231014,E,5,14,0.7,75.541,M,15.519,M,1.2,*6A,$GNGST,140417.8,1.909,,,,0.024,0.014,0.033,*6A,
$GNGGA,140418,3004.247229,N,3101.231041,E,5,14,0.7,75.537,M,15.519,M,1.4,*62,$GNGST,140418,1.925,,,,0.024,0.014,0.033,*63,
$GNGGA,140418.2,3004.247328,N,3101.231076,E,5,14,0.7,75.559,M,15.519,M,1.6,*6B,$GNGST,140418.2,1.968,,,,0.024,0.014,0.033,*68,
$GNGGA,140418.4,3004.24743,N,3101.231115,E,5,14,0.7,75.556,M,15.519,M,0.8,*60,$GNGST,140418.4,1.943,,,,0.024,0.014,0.032,*66,
$GNGGA,140418.6,3004.247543,N,3101.231146,E,5,14,0.7,75.545,M,15.519,M,1,*6D,$GNGST,140418.6,1.891,,,,0.024,0.014,0.032,*6A,
$GNGGA,140418.8,3004.247647,N,3101.231182,E,5,14,0.7,75.559,M,15.519,M,1.2,*66,$GNGST,140418.8,1.837,,,,0.024,0.014,0.033,*69,
$GNGGA,140419,3004.247753,N,3101.23121,E,5,14,0.7,75.56,M,15.519,M,1.4,*60,$GNGST,140419,1.831,,,,0.024,0.014,0.033,*66,
$GNGGA,140419.2,3004.24786,N,3101.23124,E,5,14,0.7,75.546,M,15.519,M,1.6,*6F,$GNGST,140419.2,1.819,,,,0.024,0.014,0.033,*6E,
$GNGGA,140419.4,3004.247971,N,3101.231269,E,5,14,0.7,75.543,M,15.519,M,0.8,*68,$GNGST,140419.4,1.709,,,,0.024,0.014,0.032,*67,
$GNGGA,140419.6,3004.248075,N,3101.231268,E,5,14,0.7,75.514,M,15.519,M,1,*6C,$GNGST,140419.6,1.679,,,,0.024,0.014,0.032,*63,
$GNGGA,140419.8,3004.248187,N,3101.23127,E,5,14,0.7,75.527,M,15.519,M,1.2,*64,$GNGST,140419.8,1.647,,,,0.024,0.014,0.032,*60,
$GNGGA,140420,3004.248292,N,3101.231269,E,5,14,0.7,75.564,M,15.519,M,1.4,*61,$GNGST,140420,1.674,,,,0.024,0.014,0.033,*63,
$GNGGA,140420.2,3004.248402,N,3101.231265,E,5,14,0.7,75.564,M,15.519,M,1.6,*6E,$GNGST,140420.2,1.691,,,,0.024,0.014,0.033,*6A,
$GNGGA,140420.4,3004.248513,N,3101.231258,E,5,13,0.7,75.555,M,15.519,M,0.8,*67,$GNGST,140420.4,1.883,,,,0.024,0.014,0.034,*66,
$GNGGA,140420.6,3004.248626,N,3101.231246,E,5,14,0.7,75.583,M,15.519,M,1,*64,$GNGST,140420.6,1.745,,,,0.024,0.014,0.032,*67,
$GNGGA,140420.8,3004.248736,N,3101.231233,E,5,13,0.7,75.551,M,15.519,M,1.2,*6C,$GNGST,140420.8,1.748,,,,0.024,0.014,0.034,*62,
$GNGGA,140421,3004.248845,N,3101.231207,E,5,14,0.7,75.56,M,15.519,M,1.4,*68,$GNGST,140421,1.717,,,,0.024,0.014,0.033,*66,
$GNGGA,140421.2,3004.248951,N,3101.231179,E,5,13,0.7,75.549,M,15.519,M,1.6,*63,$GNGST,140421.2,1.794,,,,0.024,0.014,0.035,*69,
$GNGGA,140421.4,3004.249053,N,3101.23114,E,5,13,0.7,75.583,M,15.519,M,1.8,*67,$GNGST,140421.4,1.84,,,,0.024,0.014,0.035,*69,
$GNGGA,140421.6,3004.249154,N,3101.231102,E,5,13,0.7,75.587,M,15.519,M,1,*63,$GNGST,140421.6,1.907,,,,0.024,0.014,0.034,*68,
$GNGGA,140421.8,3004.249242,N,3101.231067,E,5,13,0.7,75.574,M,15.519,M,1.2,*65,$GNGST,140421.8,1.882,,,,0.024,0.014,0.034,*6A,
$GNGGA,140422,3004.249318,N,3101.231034,E,5,14,0.7,75.578,M,15.519,M,1.4,*6D,$GNGST,140422,2.449,,,,0.024,0.014,0.035,*68,
$GNGGA,140422.2,3004.249384,N,3101.231004,E,5,12,0.7,75.554,M,15.519,M,1.6,*65,$GNGST,140422.2,1.086,,,,0.024,0.014,0.036,*6D,
$GNGGA,140422.4,3004.249435,N,3101.230983,E,5,13,0.7,75.543,M,15.519,M,0.8,*60,$GNGST,140422.4,2.265,,,,0.024,0.014,0.034,*65,
$GNGGA,140422.6,3004.249466,N,3101.230964,E,5,13,0.7,75.548,M,15.519,M,1,*65,$GNGST,140422.6,2.806,,,,0.024,0.014,0.034,*68,
$GNGGA,140422.8,3004.249492,N,3101.230949,E,5,12,0.7,75.549,M,15.519,M,1.2,*6D,$GNGST,140422.8,1.059,,,,0.024,0.014,0.035,*66,
$GNGGA,140423,3004.249516,N,3101.230936,E,5,13,0.7,75.563,M,15.519,M,1.4,*67,$GNGST,140423,1.019,,,,0.024,0.014,0.034,*6A,
$GNGGA,140423.2,3004.249534,N,3101.230928,E,5,13,0.7,75.558,M,15.519,M,1.6,*66,$GNGST,140423.2,1.771,,,,0.024,0.014,0.034,*61,
$GNGGA,140423.4,3004.249545,N,3101.230923,E,5,13,0.7,75.553,M,15.519,M,0.8,*6C,$GNGST,140423.4,2.748,,,,0.024,0.014,0.034,*6E,
$GNGGA,140423.6,3004.249553,N,3101.23092,E,5,13,0.7,75.546,M,15.519,M,1,*60,$GNGST,140423.6,3.311,,,,0.024,0.014,0.034,*65,
$GNGGA,140423.8,3004.249557,N,3101.230919,E,5,13,0.7,75.538,M,15.519,M,1.2,*62,$GNGST,140423.8,2.854,,,,0.024,0.014,0.034,*60,
$GNGGA,140424,3004.249558,N,3101.230918,E,5,13,0.7,75.547,M,15.519,M,1.4,*60,$GNGST,140424,3.21,,,,0.024,0.014,0.034,*64,
$GNGGA,140424.2,3004.249557,N,3101.230919,E,5,13,0.7,75.549,M,15.519,M,1.6,*67,$GNGST,140424.2,2.819,,,,0.024,0.014,0.034,*64,
$GNGGA,140424.4,3004.249553,N,3101.23092,E,5,13,0.7,75.551,M,15.519,M,0.8,*68,$GNGST,140424.4,2.693,,,,0.024,0.014,0.033,*69,
$GNGGA,140424.6,3004.249553,N,3101.230923,E,5,13,0.7,75.54,M,15.519,M,1,*66,$GNGST,140424.6,3.16,,,,0.024,0.014,0.033,*61,
$GNGGA,140424.8,3004.249552,N,3101.230922,E,5,13,0.7,75.548,M,15.519,M,1.2,*61,$GNGST,140424.8,2.868,,,,0.024,0.014,0.034,*68,
$GNGGA,140425,3004.249547,N,3101.230927,E,5,13,0.7,75.548,M,15.519,M,1.4,*6C,$GNGST,140425,3.387,,,,0.024,0.014,0.034,*6A,
$GNGGA,140425.2,3004.249531,N,3101.230931,E,5,13,0.7,75.56,M,15.519,M,1.6,*6F,$GNGST,140425.2,3.28,,,,0.024,0.014,0.034,*6E,
$GNGGA,140425.4,3004.249507,N,3101.230947,E,5,13,0.7,75.559,M,15.519,M,0.8,*69,$GNGST,140425.4,2.156,,,,0.024,0.014,0.033,*66,
$GNGGA,140425.6,3004.249467,N,3101.23097,E,5,13,0.7,75.564,M,15.519,M,1,*6D,$GNGST,140425.6,1.281,,,,0.024,0.014,0.033,*6E,
$GNGGA,140425.8,3004.249421,N,3101.231001,E,5,13,0.7,75.572,M,15.519,M,1.2,*68,$GNGST,140425.8,1.863,,,,0.024,0.014,0.033,*66,
$GNGGA,140426,3004.249359,N,3101.231039,E,5,13,0.7,75.562,M,15.519,M,1.4,*68,$GNGST,140426,1.509,,,,0.024,0.014,0.034,*6B,
$GNGGA,140426.2,3004.249288,N,3101.231092,E,5,12,0.7,75.557,M,15.519,M,1.6,*61,$GNGST,140426.2,1.251,,,,0.024,0.014,0.034,*63,
$GNGGA,140426.4,3004.249207,N,3101.231158,E,5,13,0.7,75.554,M,15.519,M,1.8,*6A,$GNGST,140426.4,2.5,,,,0.024,0.014,0.034,*65,
$GNGGA,140426.6,3004.249108,N,3101.231234,E,5,13,0.7,75.56,M,15.519,M,1,*68,$GNGST,140426.6,2.601,,,,0.024,0.014,0.033,*62,
$GNGGA,140426.8,3004.248998,N,3101.231334,E,5,13,0.7,75.542,M,15.519,M,1.2,*6E,$GNGST,140426.8,2.929,,,,0.024,0.014,0.033,*69,
$GNGGA,140427,3004.248875,N,3101.231445,E,5,13,0.7,75.557,M,15.519,M,1.4,*6A,$GNGST,140427,2.406,,,,0.024,0.014,0.033,*60,
$GNGGA,140427.2,3004.248743,N,3101.231577,E,5,13,0.7,75.572,M,15.519,M,1.6,*67,$GNGST,140427.2,1.903,,,,0.024,0.014,0.033,*69,
$GNGGA,140427.4,3004.24861,N,3101.231726,E,5,13,0.7,75.591,M,15.519,M,0.8,*6D,$GNGST,140427.4,1.684,,,,0.024,0.014,0.032,*6E,
$GNGGA,140427.6,3004.248495,N,3101.231872,E,5,13,0.7,75.613,M,15.519,M,1,*66,$GNGST,140427.6,1.762,,,,0.024,0.014,0.032,*65,
$GNGGA,140427.8,3004.248394,N,3101.232007,E,5,13,0.7,75.61,M,15.519,M,1.2,*6E,$GNGST,140427.8,1.885,,,,0.024,0.014,0.033,*6C,
$GNGGA,140428,3004.248306,N,3101.232133,E,5,13,0.7,75.61,M,15.519,M,1.4,*61,$GNGST,140428,2.197,,,,0.024,0.014,0.033,*62,
$GNGGA,140428.2,3004.248237,N,3101.232248,E,5,13,0.7,75.614,M,15.519,M,1.6,*6A,$GNGST,140428.2,2.767,,,,0.024,0.014,0.033,*69,
$GNGGA,140428.4,3004.248171,N,3101.232346,E,5,14,0.7,75.606,M,15.519,M,0.8,*6E,$GNGST,140428.4,2.312,,,,0.024,0.014,0.032,*68,
$GNGGA,140428.6,3004.248112,N,3101.232435,E,5,14,0.7,75.626,M,15.519,M,1,*65,$GNGST,140428.6,2.118,,,,0.024,0.014,0.032,*62,
$GNGGA,140428.8,3004.248061,N,3101.232509,E,5,14,0.7,75.618,M,15.519,M,1.2,*69,$GNGST,140428.8,1.686,,,,0.024,0.014,0.032,*6F,
$GNGGA,140429,3004.248026,N,3101.232575,E,5,14,0.7,75.618,M,15.519,M,1.4,*69,$GNGST,140429,2.091,,,,0.024,0.014,0.033,*64,
$GNGGA,140429.2,3004.247993,N,3101.232623,E,5,14,0.7,75.63,M,15.519,M,1.6,*6B,$GNGST,140429.2,2.485,,,,0.024,0.014,0.033,*67,
$GNGGA,140429.4,3004.247969,N,3101.232662,E,5,14,0.7,75.635,M,15.519,M,1.8,*60,$GNGST,140429.4,2.248,,,,0.024,0.014,0.033,*66,
$GNGGA,140429.6,3004.247955,N,3101.232688,E,5,14,0.7,75.638,M,15.519,M,2,*69,$GNGST,140429.6,2.385,,,,0.024,0.014,0.033,*64,
$GNGGA,140429.8,3004.247943,N,3101.232706,E,5,14,0.7,75.652,M,15.519,M,1.2,*6A,$GNGST,140429.8,2.01,,,,0.024,0.014,0.032,*64,
$GNGGA,140430,3004.247935,N,3101.232716,E,5,14,0.7,75.654,M,15.519,M,1.4,*65,$GNGST,140430,1.611,,,,0.024,0.014,0.032,*60,
$GNGGA,140430.2,3004.247934,N,3101.232719,E,5,14,0.7,75.65,M,15.519,M,0.6,*62,$GNGST,140430.2,1.654,,,,0.024,0.014,0.034,*65,
$GNGGA,140430.4,3004.247938,N,3101.232718,E,5,14,0.7,75.642,M,15.519,M,0.8,*6C,$GNGST,140430.4,1.541,,,,0.024,0.014,0.033,*63,
$GNGGA,140430.6,3004.247943,N,3101.23271,E,5,14,0.7,75.642,M,15.519,M,1,*6E,$GNGST,140430.6,1.567,,,,0.024,0.014,0.033,*65,
$GNGGA,140430.8,3004.247946,N,3101.232704,E,5,14,0.7,75.643,M,15.519,M,1.2,*60,$GNGST,140430.8,1.611,,,,0.024,0.014,0.033,*69,
$GNGGA,140431,3004.247946,N,3101.232702,E,5,14,0.7,75.645,M,15.519,M,1.4,*6F,$GNGST,140431,1.781,,,,0.024,0.014,0.033,*68,
$GNGGA,140431.2,3004.247944,N,3101.232704,E,5,14,0.7,75.65,M,15.519,M,1.6,*6B,$GNGST,140431.2,2.022,,,,0.024,0.014,0.033,*67,
$GNGGA,140431.4,3004.247943,N,3101.232707,E,5,14,0.7,75.649,M,15.519,M,1.8,*69,$GNGST,140431.4,1.971,,,,0.024,0.014,0.033,*6D,
$GNGGA,140431.6,3004.247944,N,3101.232708,E,5,14,0.7,75.647,M,15.519,M,2,*67,$GNGST,140431.6,1.921,,,,0.024,0.014,0.033,*6A,
$GNGGA,140431.8,3004.247944,N,3101.232708,E,5,14,0.7,75.644,M,15.519,M,1.2,*6C,$GNGST,140431.8,1.901,,,,0.024,0.014,0.032,*67,
$GNGGA,140432,3004.247944,N,3101.232709,E,5,14,0.7,75.642,M,15.519,M,1.4,*68,$GNGST,140432,1.9,,,,0.024,0.014,0.033,*6C,
$GNGGA,140432.2,3004.247945,N,3101.232709,E,5,14,0.7,75.642,M,15.519,M,1.6,*69,$GNGST,140432.2,1.86,,,,0.024,0.014,0.033,*69,
$GNGGA,140432.4,3004.247919,N,3101.232726,E,4,14,0.7,75.982,M,15.519,M,0.8,*6F,$GNGST,140432.4,1.73,,,,0.006,0.007,0.024,*61,
$GNGGA,140432.6,3004.24792,N,3101.232726,E,4,14,0.7,75.983,M,15.519,M,1,*6D,$GNGST,140432.6,1.782,,,,0.006,0.007,0.024,*6A,
$GNGGA,140432.8,3004.247921,N,3101.232726,E,4,14,0.7,75.987,M,15.519,M,1.2,*62,$GNGST,140432.8,1.787,,,,0.006,0.007,0.024,*61,
$GNGGA,140433,3004.24792,N,3101.232726,E,4,14,0.7,75.986,M,15.519,M,1.4,*6B,$GNGST,140433,1.878,,,,0.006,0.007,0.024,*67,
$GNGGA,140433.2,3004.24792,N,3101.232727,E,4,14,0.7,75.98,M,15.519,M,1.6,*61,$GNGST,140433.2,1.847,,,,0.006,0.007,0.025,*68,
$GNGGA,140433.4,3004.24792,N,3101.232727,E,4,14,0.7,75.978,M,15.519,M,1.8,*66,$GNGST,140433.4,1.799,,,,0.006,0.007,0.025,*62,
$GNGGA,140433.6,3004.24792,N,3101.232727,E,4,14,0.7,75.977,M,15.519,M,2,*65,$GNGST,140433.6,1.838,,,,0.006,0.007,0.025,*64,
$GNGGA,140433.8,3004.247921,N,3101.232727,E,4,14,0.7,75.979,M,15.519,M,2.2,*61,$GNGST,140433.8,1.864,,,,0.006,0.007,0.025,*63,
$GNGGA,140434,3004.24792,N,3101.232728,E,4,14,0.7,75.98,M,15.519,M,2.4,*61,$GNGST,140434,1.823,,,,0.006,0.007,0.026,*6C,
$GNGGA,140434.2,3004.24792,N,3101.232725,E,4,14,0.7,75.992,M,15.519,M,2.6,*69,$GNGST,140434.2,1.799,,,,0.007,0.007,0.027,*60,
$GNGGA,140434.4,3004.247919,N,3101.232725,E,4,14,0.7,75.988,M,15.519,M,2.8,*68,$GNGST,140434.4,1.811,,,,0.007,0.007,0.027,*69,
$GNGGA,140434.6,3004.247917,N,3101.232725,E,4,14,0.7,75.986,M,15.519,M,2,*6F,$GNGST,140434.6,1.693,,,,0.007,0.007,0.026,*6E,
$GNGGA,140434.8,3004.247919,N,3101.232725,E,4,14,0.7,75.988,M,15.519,M,2.2,*6C,$GNGST,140434.8,1.722,,,,0.007,0.007,0.026,*6B,
$GNGGA,140435,3004.247917,N,3101.232724,E,4,14,0.7,76.002,M,15.519,M,1.4,*69,$GNGST,140435,1.877,,,,0.006,0.007,0.025,*6F,
$GNGGA,140435.2,3004.247918,N,3101.232724,E,4,14,0.7,76.001,M,15.519,M,1.6,*6C,$GNGST,140435.2,1.862,,,,0.006,0.007,0.025,*69,
$GNGGA,140435.4,3004.247918,N,3101.232725,E,4,14,0.7,75.994,M,15.519,M,0.8,*6B,$GNGST,140435.4,1.843,,,,0.006,0.007,0.024,*6D,
$GNGGA,140435.6,3004.247917,N,3101.232725,E,4,14,0.7,75.997,M,15.519,M,1,*69,$GNGST,140435.6,1.931,,,,0.006,0.007,0.024,*6B,
$GNGGA,140435.8,3004.247918,N,3101.232725,E,4,14,0.7,75.994,M,15.519,M,1.2,*67,$GNGST,140435.8,2.019,,,,0.006,0.007,0.024,*65,
$GNGGA,140436,3004.247918,N,3101.232726,E,4,14,0.7,75.991,M,15.519,M,1.4,*60,$GNGST,140436,2.008,,,,0.006,0.007,0.025,*6F,
$GNGGA,140436.2,3004.247919,N,3101.232725,E,4,14,0.7,75.989,M,15.519,M,0.6,*69,$GNGST,140436.2,2.04,,,,0.006,0.007,0.024,*60,
$GNGGA,140436.4,3004.247919,N,3101.232725,E,4,14,0.7,75.987,M,15.519,M,0.8,*6A,$GNGST,140436.4,2.093,,,,0.006,0.007,0.024,*68,
$GNGGA,140436.6,3004.247918,N,3101.232725,E,4,14,0.7,75.993,M,15.519,M,1,*68,$GNGST,140436.6,2.166,,,,0.006,0.007,0.024,*61,
$GNGGA,140436.8,3004.247918,N,3101.232724,E,4,14,0.7,75.994,M,15.519,M,1.2,*6C,$GNGST,140436.8,2.139,,,,0.006,0.007,0.024,*65,
$GNGGA,140437,3004.247919,N,3101.232724,E,4,14,0.7,75.987,M,15.519,M,1.4,*64,$GNGST,140437,2.143,,,,0.006,0.007,0.025,*60,
$GNGGA,140437.2,3004.247919,N,3101.232724,E,4,14,0.7,75.988,M,15.519,M,1.6,*6C,$GNGST,140437.2,2.135,,,,0.006,0.007,0.025,*63,
$GNGGA,140437.4,3004.247919,N,3101.232725,E,4,14,0.7,75.984,M,15.519,M,1.8,*6A,$GNGST,140437.4,2.15,,,,0.006,0.007,0.025,*66,
$GNGGA,140437.6,3004.24792,N,3101.232725,E,4,14,0.7,75.983,M,15.519,M,1,*65,$GNGST,140437.6,2.303,,,,0.006,0.007,0.024,*61,
$GNGGA,140437.8,3004.24792,N,3101.232723,E,4,14,0.7,75.983,M,15.519,M,1.2,*61,$GNGST,140437.8,2.175,,,,0.006,0.007,0.024,*6C,
$GNGGA,140438,3004.24792,N,3101.232724,E,4,14,0.7,75.984,M,15.519,M,1.4,*64,$GNGST,140438,2.15,,,,0.006,0.007,0.025,*6D,
$GNGGA,140438.2,3004.24792,N,3101.232724,E,4,14,0.7,75.985,M,15.519,M,1.6,*6A,$GNGST,140438.2,2.107,,,,0.006,0.007,0.025,*6D,
$GNGGA,140438.4,3004.247919,N,3101.232724,E,4,14,0.7,75.981,M,15.519,M,1.8,*61,$GNGST,140438.4,2.135,,,,0.006,0.007,0.025,*6A,
$GNGGA,140438.6,3004.247919,N,3101.232724,E,4,14,0.7,75.977,M,15.519,M,2,*63,$GNGST,140438.6,2.141,,,,0.006,0.007,0.025,*6B,
$GNGGA,140438.8,3004.247919,N,3101.232723,E,4,14,0.7,75.984,M,15.519,M,2.2,*64,$GNGST,140438.8,2.112,,,,0.006,0.007,0.025,*63,
$GNGGA,140439,3004.247918,N,3101.232723,E,4,14,0.7,75.995,M,15.519,M,1.4,*65,$GNGST,140439,1.994,,,,0.006,0.007,0.025,*6F,
$GNGGA,140439.2,3004.247918,N,3101.232723,E,4,14,0.7,75.99,M,15.519,M,1.6,*65,$GNGST,140439.2,2.012,,,,0.006,0.007,0.025,*69,
$GNGGA,140439.4,3004.247916,N,3101.232722,E,4,14,0.7,75.996,M,15.519,M,0.8,*66,$GNGST,140439.4,2.033,,,,0.006,0.007,0.024,*6D,
$GNGGA,140439.6,3004.247917,N,3101.232723,E,4,14,0.7,75.993,M,15.519,M,1,*67,$GNGST,140439.6,1.95,,,,0.006,0.007,0.024,*60,
$GNGGA,140439.8,3004.247917,N,3101.232722,E,4,14,0.7,75.999,M,15.519,M,1.2,*63,$GNGST,140439.8,1.966,,,,0.006,0.007,0.024,*6B,
$GNGGA,140440,3004.247916,N,3101.232725,E,4,14,0.7,75.998,M,15.519,M,1.4,*62,$GNGST,140440,1.932,,,,0.006,0.007,0.024,*6C,
$GNGGA,140440.2,3004.247911,N,3101.232731,E,4,14,0.7,76.001,M,15.519,M,1.6,*6F,$GNGST,140440.2,1.949,,,,0.006,0.007,0.025,*63,
$GNGGA,140440.4,3004.247904,N,3101.232743,E,4,14,0.7,75.994,M,15.519,M,1.8,*68,$GNGST,140440.4,1.924,,,,0.006,0.007,0.025,*6E,
$GNGGA,140440.6,3004.247894,N,3101.232763,E,4,14,0.7,75.977,M,15.519,M,1,*63,$GNGST,140440.6,1.959,,,,0.006,0.007,0.024,*67,
$GNGGA,140440.8,3004.247877,N,3101.232787,E,4,14,0.7,76.014,M,15.519,M,1.2,*6A,$GNGST,140440.8,1.888,,,,0.006,0.007,0.024,*64,
$GNGGA,140441,3004.247858,N,3101.232825,E,4,14,0.7,75.988,M,15.519,M,1.4,*64,$GNGST,140441,1.846,,,,0.006,0.007,0.024,*6F,
$GNGGA,140441.2,3004.247836,N,3101.232872,E,4,14,0.7,75.991,M,15.519,M,0.6,*65,$GNGST,140441.2,1.781,,,,0.006,0.006,0.024,*68,
$GNGGA,140441.4,3004.247808,N,3101.232929,E,4,14,0.7,75.973,M,15.519,M,0.8,*61,$GNGST,140441.4,1.743,,,,0.006,0.006,0.024,*60,
$GNGGA,140441.6,3004.247774,N,3101.232988,E,4,14,0.7,75.99,M,15.519,M,1,*68,$GNGST,140441.6,1.734,,,,0.006,0.007,0.024,*63,
$GNGGA,140441.8,3004.247741,N,3101.233059,E,4,14,0.7,75.983,M,15.519,M,1.2,*6B,$GNGST,140441.8,1.72,,,,0.006,0.007,0.024,*68,
$GNGGA,140442,3004.247701,N,3101.233139,E,4,14,0.7,75.993,M,15.519,M,1.4,*6A,$GNGST,140442,1.759,,,,0.006,0.007,0.024,*6D,
$GNGGA,140442.2,3004.247656,N,3101.233223,E,4,14,0.7,76.006,M,15.519,M,1.6,*64,$GNGST,140442.2,1.696,,,,0.006,0.007,0.025,*6C,
$GNGGA,140442.4,3004.247606,N,3101.233317,E,4,14,0.7,76.027,M,15.519,M,1.8,*6E,$GNGST,140442.4,1.725,,,,0.006,0.007,0.025,*63,
$GNGGA,140442.6,3004.247555,N,3101.233423,E,4,14,0.7,76.028,M,15.519,M,2,*6E,$GNGST,140442.6,1.711,,,,0.006,0.007,0.025,*66,
$GNGGA,140442.8,3004.247502,N,3101.233541,E,4,14,0.7,76.025,M,15.519,M,2.2,*61,$GNGST,140442.8,1.701,,,,0.006,0.007,0.025,*69,
$GNGGA,140443,3004.247446,N,3101.233666,E,4,14,0.7,76.014,M,15.519,M,2.4,*66,$GNGST,140443,1.639,,,,0.006,0.007,0.026,*69,
$GNGGA,140443.2,3004.247384,N,3101.233798,E,4,14,0.7,76.021,M,15.519,M,1.6,*6A,$GNGST,140443.2,1.724,,,,0.006,0.007,0.025,*65,
$GNGGA,140443.4,3004.247323,N,3101.233938,E,4,13,0.7,76.022,M,15.519,M,1.8,*60,$GNGST,140443.4,1.784,,,,0.006,0.007,0.027,*6B,
$GNGGA,140443.6,3004.247257,N,3101.234089,E,4,12,0.7,76.039,M,15.519,M,1,*6E,$GNGST,140443.6,1.433,,,,0.006,0.007,0.027,*66,
$GNGGA,140443.8,3004.247194,N,3101.234244,E,4,13,0.7,76.064,M,15.519,M,1.2,*69,$GNGST,140443.8,1.426,,,,0.006,0.007,0.024,*6F,
$GNGGA,140444,3004.247123,N,3101.234404,E,4,14,0.7,76.079,M,15.519,M,1.4,*64,$GNGST,140444,1.811,,,,0.006,0.007,0.024,*68,
$GNGGA,140444.2,3004.247051,N,3101.234573,E,4,13,0.7,76.092,M,15.519,M,1.6,*6F,$GNGST,140444.2,1.452,,,,0.006,0.007,0.025,*60,
$GNGGA,140444.4,3004.246976,N,3101.234746,E,4,14,0.7,76.104,M,15.519,M,0.8,*62,$GNGST,140444.4,2.016,,,,0.006,0.006,0.024,*61,
$GNGGA,140444.6,3004.246908,N,3101.234922,E,4,14,0.7,76.121,M,15.519,M,1,*6E,$GNGST,140444.6,1.96,,,,0.006,0.007,0.024,*69,
$GNGGA,140444.8,3004.246835,N,3101.235097,E,4,14,0.7,76.117,M,15.519,M,1.2,*6F,$GNGST,140444.8,1.897,,,,0.006,0.007,0.024,*6E,
$GNGGA,140445,3004.246766,N,3101.235275,E,4,14,0.7,76.129,M,15.519,M,1.4,*66,$GNGST,140445,1.899,,,,0.006,0.007,0.024,*69,
$GNGGA,140445.2,3004.246688,N,3101.235454,E,4,14,0.7,76.147,M,15.519,M,0.6,*62,$GNGST,140445.2,2.01,,,,0.006,0.006,0.024,*60,
$GNGGA,140445.4,3004.246617,N,3101.235633,E,4,14,0.7,76.153,M,15.519,M,0.8,*68,$GNGST,140445.4,1.992,,,,0.006,0.006,0.024,*66,
$GNGGA,140445.6,3004.246539,N,3101.235818,E,4,14,0.7,76.146,M,15.519,M,1,*65,$GNGST,140445.6,2.049,,,,0.006,0.007,0.024,*69,
$GNGGA,140445.8,3004.246458,N,3101.236001,E,4,14,0.7,76.165,M,15.519,M,1.2,*6C,$GNGST,140445.8,2.025,,,,0.006,0.007,0.024,*6D,
$GNGGA,140446,3004.246374,N,3101.236187,E,4,14,0.7,76.204,M,15.519,M,1.4,*6D,$GNGST,140446,2.052,,,,0.006,0.007,0.024,*66,
$GNGGA,140446.2,3004.246289,N,3101.236381,E,4,14,0.7,76.204,M,15.519,M,1.6,*68,$GNGST,140446.2,2.001,,,,0.006,0.007,0.025,*63,
$GNGGA,140446.4,3004.246193,N,3101.236574,E,4,14,0.7,76.22,M,15.519,M,0.8,*60,$GNGST,140446.4,2.153,,,,0.006,0.006,0.024,*63,
$GNGGA,140446.6,3004.246091,N,3101.236767,E,4,14,0.7,76.249,M,15.519,M,1,*6D,$GNGST,140446.6,2.162,,,,0.006,0.007,0.024,*62,
$GNGGA,140446.8,3004.24599,N,3101.236969,E,4,14,0.7,76.254,M,15.519,M,1.2,*68,$GNGST,140446.8,2.238,,,,0.006,0.007,0.024,*60,
$GNGGA,140447,3004.245888,N,3101.237159,E,4,14,0.7,76.264,M,15.519,M,0.4,*6D,$GNGST,140447,2.39,,,,0.006,0.006,0.024,*6B,
$GNGGA,140447.2,3004.24578,N,3101.237352,E,4,14,0.7,76.275,M,15.519,M,0.6,*60,$GNGST,140447.2,2.323,,,,0.006,0.006,0.024,*61,
$GNGGA,140447.4,3004.245662,N,3101.237549,E,4,14,0.7,76.276,M,15.519,M,0.8,*65,$GNGST,140447.4,2.267,,,,0.006,0.006,0.024,*66,
$GNGGA,140447.6,3004.245547,N,3101.237747,E,4,14,0.7,76.291,M,15.519,M,1,*60,$GNGST,140447.6,2.314,,,,0.006,0.007,0.024,*60,
$GNGGA,140447.8,3004.245419,N,3101.237938,E,4,14,0.7,76.313,M,15.519,M,1.2,*6E,$GNGST,140447.8,2.301,,,,0.006,0.007,0.024,*6A,
